REC_ID,COMPANY,DISPOSITION_TYPE,PRIMARY_CRIME_CODE,SWISS_BANK_PROGRAM,USAO,COUNTRY,FINANCIAL_INSTITUTION,CASE_NAME,CASE_ID,DOCKET_NO,DATE,JUDGMENT_DATE,PLEA_DATE,TICKER,US_PUBLIC_CO,ADDITIONAL_REGULATORY_FINE_OR_PAYMENT,COMMUNITY_SERVICE_OR_OTHER,FINE,FORFEITURE_DISGORGEMENT,PROBATION_LENGTH,RESTITUTION,TOTAL_PAYMENT,ACCEPTS_RESPONSIBILITY,AGREEMENT_REQUIRED_NEW_POSITIONS,AGREEMENT_REQUIRED_OUTSIDE_AUDITORS_OR_EXPERTS,CITATION_AND_DESCRIPTION,CIVIL_JUDGMENT_OR_SETTLEMENT,COMPLIANCE_PROGRAM_DESCRIPTION,COMPLIANCE_PROGRAM_REQUIRED_BY_AGREEMENT,COMPLIANCE_REQUIRED_BY_REGULATORS,CRIME_DESC,DESCRIPTION_OF_PAYMENTS,DOES_AGREEMENT_DISCUSS_REASONS_OR_RELEVENT_CONSIDERATIONS_FOR_LENIENCY,DOJ_CAN_UNILATERALLY_TERMINATE,FINE_CALCULATION_INCLUDED,FINE_DESCRIPTION,INDEP_MONITOR_REQUIRED,MUST_COMPORT_WITH_USSG_OR_AUDIT_COMPLIANCE,OTHER_AGREEMENT,OTHER_AGREEMENT_REQUIRED_GOVERNANCE_CHANGES,OTHER_COMPLIANCE_OFFICER_OR_CONSULTANT_REQUIRED,PARALLEL_CIVIL_SUIT,PARALLEL_REGULATORY_ACTION_OR_LOCAL_PROSECUTOR,PRE_AGREEMENT_COMPLIANCE,PRE_AGREEMENT_COMPLIANCE_DESCRIPTION,PRIVACY_WAIVER,REGULATORY_DISGORGEMENT_RESTITUTION_FORFEITURE,REGULATORY_FINE,REG_AGENCY,STATEMENT_OF_FACTS,TOTAL_REGULATORY,UNRELATED_TERMS,AGMT_YEAR,SOURCE,NOTES
303,"Gear Pump Distributors (USA), Inc.",plea,Fraud - General,,Ohio - Northern District,United States,No,United States of America v. Gear Pump Distributors (USA) Inc.,5:06-cr-00120,10,2006-06-29,2006-06-29,2006-04-05,,No,,,190000,,24,95000,285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
1447,Gem Manufacturing LLC,plea,Wildlife,,Virgin Islands,United States,No,USA v. MANUFACTURING LLC,3:11-cr-00019,33,2012-04-04,2012-04-04,2011-05-26,,No,0,1500000,1800000,,42,0,3300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
1448,Gemini Associates Inc.,plea,False Statements,,USDOJ - Criminal Division (California - Central District),United States,No,USA v. Gemini Associates Inc,8:08-cr-00018,14,2008-02-21,2008-02-21,2008-02-21,,No,0,0,0,0,36,281696,281696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
1449,Gen-See Capital Corp.,plea,Fraud - General,,New York - Western District,United States,No,USA v. Piccoli et al,1:09-cr-00198,47,2009-10-29,2009-10-29,2009-06-08,,No,,,50000,,12,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
305,GeneScience Pharmaceuticals,plea,FDCA / Pharma,,USDOJ - Criminal Division,China,No,USA v. Jin et al,1:10-cr-00144,9,2010-10-07,2010-10-07,2010-01-10,,No,4500000,3000000,10000,,60,,3010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,PACER,
3046,General Cable Corp.,NP,FCPA,No,USDOJ - Criminal Division - Fraud Section,United States,,,,,2016-12-22,,,,Yes,,,20469695,51174237,,0,71643932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,see:  https://www.skadden.com/sites/default/files/ckeditorfiles/General_Cable_DOJ_Non_Prosecution_Agreement.pdf,
684,General Electric (GE),NP,FCPA,No,USDOJ - Criminal Division - Fraud Section,United States,2,,,,2004-12-03,,,,Yes,0,,0,,12,,0,Yes,No,No,"Yes (securities class action, In re Invision Technologies, Inc. Securities Litigation, 2006 WL 538752, dismissed; amended complaint, dismissed by N.D.Ca., appealed in Glazer Capital Management, LP v. Magistri, 549 F.3d 736, Docket No. 06-16899, dismissed)",,Company agrees to integrate InVision business into their existing FCPA compliance program; retain independent consultant,Yes,No,FCPA,,"Yes; cooperation, assuming obligations of InVision agreement.",Yes,No,,Yes,No,,No,No,Yes,Yes; SEC,No,No; None cited,"Yes; Limited to matter under investigation, excluding attorney work-product.",,,Securities and Exchange Commission (SEC),No,0,No,2004,,"GE acquired InVision, which had an agreement with DOJ, after the conduct and absorbed the liability. The fines that were originally listed under SEC penalties were from separate FCPA violations from 2010, see 2004 litigation release: http://www.sec.gov/litigation/litreleases/lr19078.htm"
1450,General Environment Management LLC,plea,False Statements,,Ohio - Northern District,United States,No,United States of America v. General Environment Management LLC et al,1:08-cr-00441,20,2009-01-27,2009-01-27,2008-11-05,,No,,,0,,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
3125,"General Linen Service, LLC",plea,Other,,New Hampshire,United States,,"USA v. GENERAL LINEN SERVICE, LLC",1:15-cr-00211,,2016-03-25,2016-03-25,2015-12-03,,No,,,12000,,,6501,18501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,PACER,
304,General Maritime Management (Portugal) L.D.A.,plea,Act to Prevent Pollution from Ships,,Texas - Southern District,Portugal,No,USA v. General Maritime Management (Portugal) L.D.A. et al,2:08-cr-00393,332,2009-04-07,2009-04-07,2009-03-17,,No,,,1000000,,60,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
54,General Motors,DP,Fraud - General,No,New York - Southern District,United States,No,,,,2015-09-17,,,,Yes,0,0,0,900000000,36,0,900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,
55,General Reinsurance Corp.,NP,Fraud - Securities,No,"Connecticut,USDOJ - Criminal Division - Fraud Section,Virginia - Eastern District",United States,Yes,,,,2010-01-18,,,,No,0,19500000,0,,36,,19500000,Yes,No,No,"Yes (class action - In re American International Group, Inc. Securities Litigation, 265 F.R.D. 157, settlement)",60500000,Company agrees to maintain redidiation measures already implemented,Yes,No,"Securities fraud, mail fraud, wire fraud",,No,Yes,No,$60.5 million restitution to AIG shareholders in settlement of civil class action; $19.5 million to USPIS Consumer Fraud Fund,No,No,,No,No,Yes,Yes; SEC,Yes,Yes; Appointment of independent director who will serve on Audit Committee; parent company representation at Audit Committee meetings; creation of Complex Transaction Committee to review reinsurance transactions; enhancement of review and reporting by Internal Audit; establishment of Risk Committee; institution of training and implementation of underwriting rules; preparation to dissolve offending subsidiary,No,12200000,0,Securities and Exchange Commission (SEC); U.S. Postal Inspection Service (USPIS),Yes,12200000,"Yes; If Company fails to dissolve subsidiary Cologne Re Dublin within 3 years, DOJ may consider such fact in determining compliance under the agreement",2010,,SEC Litigation Release: http://www.sec.gov/litigation/litreleases/2010/lr21384.htm
1451,General Waste Corp.,plea,Environmental,,New Mexico,United States,No,USA v. General Waste Corp et al,1:00-cr-01341,140,2003-01-10,2003-01-10,2002-03-05,,No,,,300000,,60,16395,316395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
1452,Genesis Seatrading Corp.,plea,Act to Prevent Pollution from Ships,,California - Northern District,Greece,No,USA v. Thomas et al,4:08-cr-00448,38,2008-11-24,2008-11-24,2008-10-22,,No,,,0,,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
815,Genzyme Corp.,DP,FDCA / Pharma,No,"Florida - Middle District,USDOJ - Civil Division - Consumer Protection Branch",United States,No,,,,2015-08-31,,,Acquired SAN,No,0,0,32587439,0,12,0,32587439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,
2989,"Geo Specialty Chemicals, Inc.",plea,Antitrust,,USDOJ - Antitrust Division (New York),United States,,"USA v. GEO SPECIALTY CHEMICALS, INC.",2:16-cr-00290,12,2016-06-21,2016-06-21,2016-06-16,,No,,,5000000,,60,,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,
1454,Georgia Personnel Services Inc.,plea,Fraud - General,,Georgia - Southern District,United States,No,USA v. Walker et al,1:04-cr-00059,168,2005-11-30,2005-11-30,2005-11-25,,No,,,50000,,0,0,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,PACER,
599,German Bank HVB,DP,Fraud - Tax,No,New York - Southern District,non - U.S.,Yes,,,,2006-02-13,,,,No,16195999,,0,,18,16195999,16195999,Yes,Yes; Compliance officer,No,"Yes (fraudulent and negligent misrepresentations, breach of fiduciary duty, Williams v. Sidley Austin Brown & Wood, LLP, 38 A.D.3d 219, dismissed against HVB); (fraud, Shalam v. KPMG LLP, 89 A.D.3d 155, appealed denial of summary judgment and won reversal and grant of SJ); (fraud, Sussex Financial Enterprises Inc. v. Bayerische Hypo-Und Vereinsbank AG, 2010 WL 2867724, granted HVB's motion for summary judgment, affirmed by 2011 WL 6042376); (RICO, Rezner v. Bayerische Hypo-Und Vereinsbank AG, 630 F.3d 866, ongoing see Docket No.5:06-cv-02064-JW)",,"Compliance program as per U.S. Sentencing Guidelines; policy changes; permanent restrictions on banking practices; compliance office, educational and training program, operational controls",Yes,Yes; Closing agreement with IRS,"Conspiracy to defraud IRS; tax evasion, false and fraudulent tax returns, and aid and assist in the preparation and filing of false taxes",,"Yes; acceptance of responsibility, making payments, cooperation, compliance.",Yes; One-year extension of the period of DP may be imposed in sole discretion of DOJ if HVB has violated any provision of the agreement,No,"$29.6M total in fines, restitution; $16,195,999 disgorgement, $6,989,324 restitution",No,Yes; U.S.S.G.,,"Yes; Permanent restrictions on banking practices, new transaction approval process)",No,Yes,Yes; IRS,No,No; None cited,,0,6449802,Dept. of the Treasury - Internal Revenue Service (IRS),Yes,6449802,No,2006,,"Additional RICO cases: Curtis Inv. Co, LLC v. Bayerische Hypo-Und Vereinsbank, AG, 341 Fed.Appx. 487, dismissed. Gustashaw v. HVB U.S. Finance, Inc. Docket No.5:08-cv-03479-JW, dismissed. Additional Fraud cases: Malone v. Bayerische Hypo-Und Vereins Bank, 2010 WL 391826, dismissed. Saperstein v. Bayerische Hypo-Und Vereins Bank, Docket No. 1:10-cv-02818-PAC, dismissed."
1455,Giant Enterprises Inc.,plea,Fraud - General,,Virginia - Eastern District,United States,No,USA v. Giant Enterprises Inc.,1:08-cr-00325,15,2009-01-09,2009-01-09,2008-08-21,,No,,,3000,,12,120000,123000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
600,Gibson Guitar Corp.,DP,Wildlife,No,"Tennessee - Middle District,USDOJ - Environment & Natural Resources Division",United States,No,,,,2012-07-27,,,,No,0,350000,300000,,18,,650000,Yes,No,No,,,"Including supply chain audit, new policies and training",Yes,No,Wildlife - Violation of Lacey Act,,"Yes; voluntary disclosure, cooperation, remedial measures.",Yes,No,"Payment of $300,000 fine and $300,000 community service to Fish and Wildlife Service, $50,000 to National Fish and Wildlife Foundation",No,No,,No,No,No,No,Yes,Yes; Cites remedial measures already undertaken,,,,Dept. of Interior - Fish & Wildlife Service,Yes,0,"Yes; $50,000 to National Fish and Wildlife Foundation",2012,,
1456,GirosMex SA de CV,plea,Money Laundering,,Wisconsin - Eastern District,Mexico,No,USA v. GirosMex SA de CV,2:08-cr-00062,6,2008-07-02,2008-07-02,2008-07-02,,No,0,0,10000,0,0,30000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
1457,Giuseppe Bottiglieri Shipping Co. S.P.A.,plea,Act to Prevent Pollution from Ships,,Alabama - Southern District,Italy,No,USA v. Giuseppe Bottiglieri Shipping Co. S.P.A. et al,1:12-cr-00057,182,2012-08-16,2012-08-16,2012-07-11,,No,,300000,1000000,0,48,0,1300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2593,"Glamis Dunes Storage, Inc.",plea,Environmental,,USDOJ - Criminal Division (California - Southern District),United States,No,"USA v. Glamis Dunes Storage, Inc. et al",3:14-cr-01766,64,2015-04-14,2015-04-14,2014-11-19,,No,400,0,8000,0,60,423,8423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
685,GlaxoSmithKline,NP,FDCA / Pharma,No,"Massachusetts,USDOJ - Criminal Division",United States,No,,,,2010-10-21,,,,Yes,10000000,,140000000,,,10000000,150000000,Yes,No,No,"Yes (class action, Simonet v. SmithKline Beecham Corp., 506 F. Supp. 2d 77, settlement) (product liability and negligence, Hayes v. SmithKline Beecham Corp., 2008 WL 5003567, Docket No. 4:07-cv-00682-CVE-TLW, confidential settlement)",28000000,"N/A; See Corporate Integrity Agreement - new code of conduct for US Pharma, review code periodically, policies and procedures, annual update of policies and procedures, general and specific training, independent review organization, IRO system review, IRO report, disclosure mechanism, submit report after 150 days to OIG summarizing implementation of requirements, annual reports",No,"Yes; See Corporate Integrity Agreement Compliance officer, compliance committee, code of conduct",False claims,,Yes; in exchange for full performance under plea agreement.,Unclear,"Yes; Lower middle of range, of $118,601,069 to $197,668,448","$600,000,000 in separate civil action - United States ex rel. Cheryl Eckard v. GlaxoSmithKline Holdings, Inc. Docket No. 1:04-cv-10375-JLT (Federal settlement: $436,440,000, $96,016,800 to Eckard; Medicaid participating states: $163,560,000)",No,No,Corp. Integrity Agmt.,No,No,Yes,Yes; OIG-HHS (See Corporate Integrity Agreement),No,No,No,0,0,Dept. of Health & Human Services - Office of the Inspector General;other - TMA;Dept. of Veterans Affairs (VA); Office of Personnel Management,Yes,0,No,2010,,
1458,Glaxosmithkline LLC,plea,FDCA / Pharma,,Massachusetts,United Kingdom,No,USA v. Glaxosmithkline LLC,1:12-cr-10206,13,2012-07-10,2012-07-10,2012-07-02,,Yes,,,956814400,,,43185000,999999400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
2595,"Glenview Dairy, LLC",plea,Immigration,,New York - Western District,United States,No,"USA v. Glenview Dairy, LLC",6:15-cr-06063,4,2015-05-06,2015-05-06,2015-05-06,,No,400,0,60000,0,0,0,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
306,"Gliatech, Inc.",plea,FDCA / Pharma,,Ohio - Northern District,United States,No,USA v. Gliatech Inc.,1:02-mj-02014,6,2002-04-18,2002-04-18,2002-04-18,,No,,,1200000,,60,,1200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
1459,Global Limo Inc.,plea,Fraud - General,,"Texas - Southern District,Texas - Southern District (Financial Litigation)",United States,No,USA v. Global Limo Inc et al,7:06-cr-00076,144,2007-03-07,2007-03-07,2006-10-30,,No,,,150000,,0,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
307,"Global Networking Technology, Inc.",plea,Fraud - General,,North Dakota,United States,No,USA v. Pipkin et al,1:07-cr-00089,60,2008-09-11,2008-09-11,2008-06-17,,No,,,0,,0,241000,241000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
1460,Global Staffing Services Inc.,plea,Immigration,,Georgia - Northern District,United States,No,USA v. Global Staffing,1:02-cr-00452,7,2002-07-30,2002-07-30,2002-07-26,,No,,,57000,,36,,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
1461,Global Stone Tenn Luttrell Co.,plea,Environmental,,Tennessee - Eastern District,United States,No,USA v. Global Stone Tenn et al,3:01-cr-00076,13,2001-06-14,2001-06-14,2001-06-05,,No,,25000,,,0,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
1462,Global Ventures Inc.,plea,Fraud - General,,Minnesota,United States,No,USA v. Global Ventures Inc et al,0:01-cr-00278,47,2002-07-15,2002-07-15,2002-01-22,,No,,,150000,,24,100000,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
1463,Gloria Exchange,plea,Money Laundering,,Florida - Southern District,United States,No,USA v. Puche et al,1:00-cr-00933,955,2002-08-16,2002-08-16,2001-06-19,,No,,,0,,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,Forfeiture - vessel sold
308,"Go-Trans (North America), Inc.",plea,False Statements,,Illinois - Northern District,United States,No,USA v. Unterberger et al,1:07-cr-00222,49,2007-10-24,2007-10-24,2007-08-15,,No,,,34000,,12,0,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
309,"Goedeke, Inc.",plea,Environmental,,Illinois - Southern District,United States,No,USA v. Goedeke Inc,3:03-cr-30016,26,2003-07-16,2003-07-16,2003-04-15,,No,,,0,,24,45272,45272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
1464,Gold & Silver Reserve Inc.,plea,Money Laundering,,"District of Columbia,USDOJ - Criminal Division - Computer Crime & Intellectual Property Section,USDOJ - Criminal Division - Asset Forfeiture & Money Laundering Section",United States,No,USA v. E-GOLD LTD. et al,1:07-cr-00109,182,2008-12-16,2008-12-16,2008-07-18,,No,,,300000,,36,0,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
2981,"Gold Coast Holdings, LLC",plea,Fraud - Securities,,California - Southern District,United States,,USA v. Sharma,3:15-cr-01396,41,2015-09-17,2015-09-17,2015-06-02,,No,,,0,,36,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
310,"Gold Star Health Care, Inc.",plea,Fraud - General,,Florida - Middle District,United States,No,USA v. Haught et al,8:02-cr-00019,243,2002-08-13,2002-08-13,2002-05-01,,No,,,0,,60,947283,947283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
2813,Gold Star Medical Services Inc.,plea,Fraud - General,,Florida - Northern District,United States,No,USA v. Gold Star Medical,8:00-cr-00145,11,2000-08-04,2000-08-04,2000-05-11,,No,,,86733,,,,86733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,PACER,
1465,Gold West Medical Supply Inc.,plea,Fraud - Health Care,,California - Eastern District,United States,No,USA v. Gold West Medical Supply Inc.,2:08-cr-00033,11,2008-04-28,2008-04-28,2008-01-24,,No,,,0,,60,342000,342000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
1466,Golden Eye Seafood LLC,plea,Wildlife,,USDOJ - Environment & Natural Resources Division,United States,No,USA v. Lumpkins et al,8:09-cr-00204,37,2009-10-07,2009-10-07,2009-09-25,,No,,,36000,,36,164041,200041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1467,Golden Gourmet Mushrooms Inc.,plea,Fraud - General,,California - Southern District,United States,No,USA v. Golden Gourmet Mushrooms Inc.et al,3:09-cr-02042,42,2009-11-12,2009-11-12,2009-06-03,,No,,,460000,,60,546758,1006758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1468,Golden Lotus Antiques Inc.,plea,Import / Export,,California - Northern District,United States,No,USA v. Golden Lotus Antique et al,3:01-cr-00190,19,2001-10-12,2001-10-12,2001-06-19,,No,,,66225,,36,33000,99225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
1469,Goldstein M.D. Inc.,plea,Fraud - Health Care,,Hawaii,United States,No,USA v. Goldstein M.D. Inc.,1:07-cr-00151,30,2008-07-30,2008-07-30,2008-07-21,,No,,,316643,,60,39720,356363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
1470,Gollon Brothers Wholesale Live Bait Inc.,plea,Wildlife,,Wisconsin - Western District,United States,No,United States of America v. Gollon Brothers Wholesale Live Bait Inc.,3:09-cr-00134,18,2010-01-12,2010-01-12,2010-01-12,,No,0,0,4800,0,24,0,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,PACER,
1471,Gollon Enterprises Inc.,plea,Wildlife,,Wisconsin - Western District,United States,No,United States of America v. Gollon Enterprises Inc.,3:09-cr-00131,15,2009-12-31,2009-12-31,2009-12-31,,No,0,0,6000,0,24,0,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1472,Gomez International Couriers Inc.,plea,Other,,Maryland,United States,No,USA v. Gomez,8:04-cr-00386,32,2008-05-23,2008-05-23,2007-10-19,,No,,,123000,,60,0,123000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
56,Gonet & Cie,NP,Fraud - Tax,Yes,USDOJ - Tax Division,Switzerland,Yes,,,,2015-12-18,,,,No,0,0,11454000,0,48,0,11454000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,USDOJ - Tax Division - Swiss Bank Program (see: https://www.justice.gov/tax/swiss-bank-program),
1473,Goodmark Industries Inc.,plea,Fraud - General,,New York - Eastern District,United States,No,USA v. Schlesinger,2:02-cr-00485,314,2006-08-02,2006-08-02,2006-08-02,,No,0,0,0,0,0,7525566,7525566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
1474,Goodson Farms Inc.,plea,Fraud - General,,Florida - Middle District,United States,No,USA v. Goodson Farms Inc.,8:08-cr-00471,26,2009-03-23,2009-03-23,2008-10-30,,No,,,0,,60,1098441,1098441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
686,Google,NP,FDCA / Pharma,No,Rhode Island,United States,No,,,,2011-08-19,,,,Yes,500000000,,0,,24,500000000,500000000,Yes,No,No,"Yes (shareholder derivative action, In re Google, Inc. Shareholder Derivative Litigation, 2012 WL 1611064, Docket No. 4:11-cv-04248-PJH, defendant's motion to dismiss granted but leave to amend complaint)",,"Including maintaining and updating improvements to compliance program, with reporting, retaining independent company to examine violative ads (did it as a result of investigation), report to FDA every three months detailing compliance, enhance ethics and compliance program",Yes,Yes; Corporate Integrity Agreement,"Food, Drug and Cosmetic Act",,"Yes; corporate responsibility, forfeiture, compliance.",Yes,No,500000000 civil forfeiture,No,No,,No,No,Yes,No,Yes,"Yes; Including becoming the first search engine certified by the Natioanl Assoc. of Boards of Pharmacy Verified Internet Pharmacy Practices Sites (VIPPS) program, enhanced compliance program, retain independent company to examine violative ads, forbids ads from foreign pharmacies",No,0,0,Dept. of Health & Human Services - Food & Drug Administration (FDA),Yes,0,No,2011,,
311,"Gordon-Smith Contracting, Inc.",plea,Environmental,,New York - Western District,United States,No,USA v. Gordon-Smith,6:08-cr-06019,229,2011-09-27,2011-09-27,2011-09-27,,No,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,PACER,
57,"Gorman & Associates, LLC",DP,False Statements,No,Alabama - Middle District,United States,No,,,,2005-10-21,,,,No,0,,12000,,12,,12000,Yes,No,No,,,,No,No,False statements,,"Yes; admission, but not that errors were made with intent to deceive, mislead, or defraud.",Yes; Upon written notice with two week opportunity to demonstrate no breach,No,"$12,000 to repay USDOJ for investigation",No,No,,No,No,No,No,No,No; None cited,No,0,0,None,Yes,0,Yes; Submit to the Probation Office a recommendation that Letta Gorman be admitted to pretrial diversion program in her criminal case,2005,,Criminal case against Letta Gorman: Docket No. 2:04-cr-100-F (couldn't find on Bloomberg)
1475,Graham Brothers Construction Co. Inc.,plea,Wildlife,,Florida - Middle District,United States,No,USA v. Specialized Services Inc.,6:08-cr-00267,27,2009-03-13,2009-03-13,2009-03-13,,No,0,,75000,0,12,0,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1476,Graham's Suburban Jewelry Inc.,plea,Other,,New York - Western District,United States,No,USA v. Graham's Suburban Jewelry Inc.,1:06-cr-00309,16,2009-05-13,2009-05-13,2009-01-05,,No,,,5000,,0,0,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1477,Grand China Inc.,plea,Fraud - Tax,,New Mexico,United States,No,USA v. Grand China Inc. et al,1:05-cr-00385,28,2005-09-21,2005-09-21,2005-03-10,,No,,,0,,,550000,550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,PACER,
765,Grand Junction Regional Airport Authority,NP,Fraud - General,No,Colorado,United States,No,,,,2014-05-12,,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,
58,Graubundner Kantonalbank,NP,Fraud - Tax,Yes,USDOJ - Tax Division,Switzerland,Yes,,,,2015-09-25,,,,No,0,0,3616000,0,48,0,3616000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,USDOJ - Tax Division - Swiss Bank Program (see: https://www.justice.gov/tax/swiss-bank-program),
312,"Grease Depot, Inc.",plea,Environmental,,Florida - Middle District,United States,No,USA v. Grease Depot Inc.,8:01-cr-00263,12,2001-11-28,2001-11-28,2001-07-13,,No,,,50000,,24,50000,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
